Time,01_A1:AMBLER ANN HTG WIND 99.6% CONDNS WS=>MCDB:Des Heat Load [W],01_A1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],01_A1:AMBLER ANN HTG WIND 99.6% CONDNS WS=>MCDB:Des Heat Mass Flow [kg/s],01_A1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],01_A2::Des Heat Load [W],01_A2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],01_A2::Des Heat Mass Flow [kg/s],01_A2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],01_B2:AMBLER ANN HTG 99.6% CONDNS DB:Des Heat Load [W],01_B2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],01_B2:AMBLER ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],01_B2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],01_C1:AMBLER ANN HTG 99.6% CONDNS DB:Des Heat Load [W],01_C1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],01_C1:AMBLER ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],01_C1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],02_A1::Des Heat Load [W],02_A1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],02_A1::Des Heat Mass Flow [kg/s],02_A1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],02_A2::Des Heat Load [W],02_A2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],02_A2::Des Heat Mass Flow [kg/s],02_A2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],02_B2::Des Heat Load [W],02_B2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],02_B2::Des Heat Mass Flow [kg/s],02_B2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],02_C1::Des Heat Load [W],02_C1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],02_C1::Des Heat Mass Flow [kg/s],02_C1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],03_A1::Des Heat Load [W],03_A1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],03_A1::Des Heat Mass Flow [kg/s],03_A1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],03_A2::Des Heat Load [W],03_A2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],03_A2::Des Heat Mass Flow [kg/s],03_A2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],03_B2:AMBLER ANN HTG 99.6% CONDNS DB:Des Heat Load [W],03_B2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],03_B2:AMBLER ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],03_B2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],03_C1::Des Heat Load [W],03_C1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],03_C1::Des Heat Mass Flow [kg/s],03_C1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
19:50:00,0.000000E+00,2.795363E+03,0.000000E+00,1.970478E-01,0.000000E+00,3.588294E+03,0.000000E+00,2.530064E-01,0.000000E+00,3.716882E+03,0.000000E+00,2.620576E-01,0.000000E+00,2.749506E+03,0.000000E+00,1.938525E-01,0.000000E+00,4.443530E+03,0.000000E+00,3.133096E-01,0.000000E+00,5.490410E+03,0.000000E+00,3.871141E-01,0.000000E+00,6.270367E+03,0.000000E+00,4.420922E-01,0.000000E+00,5.449028E+03,0.000000E+00,3.841819E-01,0.000000E+00,4.664431E+03,0.000000E+00,3.288849E-01,0.000000E+00,5.710353E+03,0.000000E+00,4.026231E-01,0.000000E+00,6.687942E+03,0.000000E+00,4.715329E-01,0.000000E+00,5.764450E+03,0.000000E+00,4.064202E-01
20:00:00,0.000000E+00,2.763497E+03,0.000000E+00,1.948020E-01,0.000000E+00,3.549148E+03,0.000000E+00,2.502457E-01,0.000000E+00,3.676213E+03,0.000000E+00,2.591896E-01,0.000000E+00,2.711807E+03,0.000000E+00,1.911940E-01,0.000000E+00,4.416044E+03,0.000000E+00,3.113706E-01,0.000000E+00,5.461691E+03,0.000000E+00,3.850881E-01,0.000000E+00,6.249535E+03,0.000000E+00,4.406223E-01,0.000000E+00,5.414820E+03,0.000000E+00,3.817693E-01,0.000000E+00,4.629535E+03,0.000000E+00,3.264234E-01,0.000000E+00,5.672627E+03,0.000000E+00,3.999618E-01,0.000000E+00,6.654028E+03,0.000000E+00,4.691406E-01,0.000000E+00,5.723994E+03,0.000000E+00,4.035671E-01
20:10:00,0.000000E+00,2.738867E+03,0.000000E+00,1.930661E-01,0.000000E+00,3.515319E+03,0.000000E+00,2.478597E-01,0.000000E+00,3.639044E+03,0.000000E+00,2.565683E-01,0.000000E+00,2.679112E+03,0.000000E+00,1.888882E-01,0.000000E+00,4.394066E+03,0.000000E+00,3.098200E-01,0.000000E+00,5.436638E+03,0.000000E+00,3.833205E-01,0.000000E+00,6.229594E+03,0.000000E+00,4.392152E-01,0.000000E+00,5.383507E+03,0.000000E+00,3.795607E-01,0.000000E+00,4.601008E+03,0.000000E+00,3.244109E-01,0.000000E+00,5.639452E+03,0.000000E+00,3.976215E-01,0.000000E+00,6.621120E+03,0.000000E+00,4.668191E-01,0.000000E+00,5.688121E+03,0.000000E+00,4.010370E-01
20:20:00,0.000000E+00,2.714012E+03,0.000000E+00,1.913142E-01,0.000000E+00,3.480069E+03,0.000000E+00,2.453737E-01,0.000000E+00,3.599754E+03,0.000000E+00,2.537975E-01,0.000000E+00,2.647184E+03,0.000000E+00,1.866367E-01,0.000000E+00,4.371224E+03,0.000000E+00,3.082085E-01,0.000000E+00,5.408891E+03,0.000000E+00,3.813631E-01,0.000000E+00,6.206216E+03,0.000000E+00,4.375658E-01,0.000000E+00,5.352236E+03,0.000000E+00,3.773551E-01,0.000000E+00,4.572093E+03,0.000000E+00,3.223712E-01,0.000000E+00,5.603311E+03,0.000000E+00,3.950722E-01,0.000000E+00,6.583673E+03,0.000000E+00,4.641777E-01,0.000000E+00,5.651732E+03,0.000000E+00,3.984706E-01
20:30:00,0.000000E+00,2.688138E+03,0.000000E+00,1.894904E-01,0.000000E+00,3.441198E+03,0.000000E+00,2.426324E-01,0.000000E+00,3.558332E+03,0.000000E+00,2.508766E-01,0.000000E+00,2.615765E+03,0.000000E+00,1.844211E-01,0.000000E+00,4.347249E+03,0.000000E+00,3.065173E-01,0.000000E+00,5.376371E+03,0.000000E+00,3.790693E-01,0.000000E+00,6.179512E+03,0.000000E+00,4.356820E-01,0.000000E+00,5.321313E+03,0.000000E+00,3.751742E-01,0.000000E+00,4.542453E+03,0.000000E+00,3.202806E-01,0.000000E+00,5.563587E+03,0.000000E+00,3.922704E-01,0.000000E+00,6.542175E+03,0.000000E+00,4.612509E-01,0.000000E+00,5.615036E+03,0.000000E+00,3.958826E-01
20:40:00,0.000000E+00,2.661394E+03,0.000000E+00,1.876053E-01,0.000000E+00,3.397903E+03,0.000000E+00,2.395793E-01,0.000000E+00,3.515246E+03,0.000000E+00,2.478382E-01,0.000000E+00,2.585508E+03,0.000000E+00,1.822875E-01,0.000000E+00,4.322338E+03,0.000000E+00,3.047601E-01,0.000000E+00,5.338220E+03,0.000000E+00,3.763786E-01,0.000000E+00,6.150037E+03,0.000000E+00,4.336030E-01,0.000000E+00,5.291328E+03,0.000000E+00,3.730594E-01,0.000000E+00,4.512111E+03,0.000000E+00,3.181404E-01,0.000000E+00,5.519805E+03,0.000000E+00,3.891826E-01,0.000000E+00,6.497712E+03,0.000000E+00,4.581150E-01,0.000000E+00,5.578485E+03,0.000000E+00,3.933049E-01
20:50:00,0.000000E+00,2.633931E+03,0.000000E+00,1.856694E-01,0.000000E+00,3.350193E+03,0.000000E+00,2.362149E-01,0.000000E+00,3.471177E+03,0.000000E+00,2.447307E-01,0.000000E+00,2.556865E+03,0.000000E+00,1.802677E-01,0.000000E+00,4.296594E+03,0.000000E+00,3.029443E-01,0.000000E+00,5.294383E+03,0.000000E+00,3.732870E-01,0.000000E+00,6.118530E+03,0.000000E+00,4.313808E-01,0.000000E+00,5.262810E+03,0.000000E+00,3.710482E-01,0.000000E+00,4.481128E+03,0.000000E+00,3.159552E-01,0.000000E+00,5.471796E+03,0.000000E+00,3.857967E-01,0.000000E+00,6.451280E+03,0.000000E+00,4.548405E-01,0.000000E+00,5.542639E+03,0.000000E+00,3.907770E-01
21:00:00,0.000000E+00,2.605839E+03,0.000000E+00,1.836892E-01,0.000000E+00,3.298495E+03,0.000000E+00,2.325693E-01,0.000000E+00,3.426620E+03,0.000000E+00,2.415888E-01,0.000000E+00,2.530079E+03,0.000000E+00,1.783790E-01,0.000000E+00,4.270082E+03,0.000000E+00,3.010744E-01,0.000000E+00,5.245216E+03,0.000000E+00,3.698196E-01,0.000000E+00,6.085537E+03,0.000000E+00,4.290539E-01,0.000000E+00,5.236071E+03,0.000000E+00,3.691625E-01,0.000000E+00,4.449539E+03,0.000000E+00,3.137273E-01,0.000000E+00,5.419657E+03,0.000000E+00,3.821198E-01,0.000000E+00,6.403493E+03,0.000000E+00,4.514706E-01,0.000000E+00,5.507867E+03,0.000000E+00,3.883248E-01
21:10:00,0.000000E+00,2.565731E+03,0.000000E+00,1.808620E-01,0.000000E+00,3.232213E+03,0.000000E+00,2.278954E-01,0.000000E+00,3.366660E+03,0.000000E+00,2.373610E-01,0.000000E+00,2.489366E+03,0.000000E+00,1.755083E-01,0.000000E+00,4.231452E+03,0.000000E+00,2.983501E-01,0.000000E+00,5.179862E+03,0.000000E+00,3.652111E-01,0.000000E+00,6.036259E+03,0.000000E+00,4.255790E-01,0.000000E+00,5.195386E+03,0.000000E+00,3.662935E-01,0.000000E+00,4.405871E+03,0.000000E+00,3.106478E-01,0.000000E+00,5.352280E+03,0.000000E+00,3.773685E-01,0.000000E+00,6.339317E+03,0.000000E+00,4.469452E-01,0.000000E+00,5.458234E+03,0.000000E+00,3.848251E-01
21:20:00,0.000000E+00,2.526086E+03,0.000000E+00,1.780674E-01,0.000000E+00,3.162712E+03,0.000000E+00,2.229945E-01,0.000000E+00,3.305997E+03,0.000000E+00,2.330834E-01,0.000000E+00,2.449357E+03,0.000000E+00,1.726871E-01,0.000000E+00,4.192929E+03,0.000000E+00,2.956332E-01,0.000000E+00,5.109700E+03,0.000000E+00,3.602634E-01,0.000000E+00,5.985298E+03,0.000000E+00,4.219852E-01,0.000000E+00,5.155533E+03,0.000000E+00,3.634831E-01,0.000000E+00,4.361784E+03,0.000000E+00,3.075386E-01,0.000000E+00,5.281047E+03,0.000000E+00,3.723452E-01,0.000000E+00,6.273559E+03,0.000000E+00,4.423081E-01,0.000000E+00,5.409382E+03,0.000000E+00,3.813801E-01
21:30:00,0.000000E+00,2.486864E+03,0.000000E+00,1.753026E-01,0.000000E+00,3.091176E+03,0.000000E+00,2.179502E-01,0.000000E+00,3.244077E+03,0.000000E+00,2.287173E-01,0.000000E+00,2.409489E+03,0.000000E+00,1.698760E-01,0.000000E+00,4.154479E+03,0.000000E+00,2.929215E-01,0.000000E+00,5.035944E+03,0.000000E+00,3.550624E-01,0.000000E+00,5.932182E+03,0.000000E+00,4.182396E-01,0.000000E+00,5.116011E+03,0.000000E+00,3.606961E-01,0.000000E+00,4.317475E+03,0.000000E+00,3.044138E-01,0.000000E+00,5.206476E+03,0.000000E+00,3.670867E-01,0.000000E+00,6.205680E+03,0.000000E+00,4.375216E-01,0.000000E+00,5.360820E+03,0.000000E+00,3.779557E-01
21:40:00,0.000000E+00,2.447722E+03,0.000000E+00,1.725435E-01,0.000000E+00,3.018740E+03,0.000000E+00,2.128425E-01,0.000000E+00,3.179987E+03,0.000000E+00,2.241983E-01,0.000000E+00,2.369271E+03,0.000000E+00,1.670401E-01,0.000000E+00,4.115841E+03,0.000000E+00,2.901968E-01,0.000000E+00,4.959675E+03,0.000000E+00,3.496845E-01,0.000000E+00,5.876077E+03,0.000000E+00,4.142834E-01,0.000000E+00,5.076281E+03,0.000000E+00,3.578946E-01,0.000000E+00,4.272921E+03,0.000000E+00,3.012719E-01,0.000000E+00,5.129203E+03,0.000000E+00,3.616379E-01,0.000000E+00,6.134717E+03,0.000000E+00,4.325180E-01,0.000000E+00,5.311984E+03,0.000000E+00,3.745122E-01
21:50:00,0.000000E+00,2.408528E+03,0.000000E+00,1.697806E-01,0.000000E+00,2.945824E+03,0.000000E+00,2.077013E-01,0.000000E+00,3.112683E+03,0.000000E+00,2.194527E-01,0.000000E+00,2.328143E+03,0.000000E+00,1.641402E-01,0.000000E+00,4.076916E+03,0.000000E+00,2.874520E-01,0.000000E+00,4.881296E+03,0.000000E+00,3.441580E-01,0.000000E+00,5.815996E+03,0.000000E+00,4.100471E-01,0.000000E+00,5.035725E+03,0.000000E+00,3.550350E-01,0.000000E+00,4.228083E+03,0.000000E+00,2.981102E-01,0.000000E+00,5.049674E+03,0.000000E+00,3.560301E-01,0.000000E+00,6.059585E+03,0.000000E+00,4.272204E-01,0.000000E+00,5.262221E+03,0.000000E+00,3.710034E-01
22:00:00,0.000000E+00,2.369237E+03,0.000000E+00,1.670109E-01,0.000000E+00,2.872560E+03,0.000000E+00,2.025355E-01,0.000000E+00,3.041237E+03,0.000000E+00,2.144153E-01,0.000000E+00,2.285584E+03,0.000000E+00,1.611394E-01,0.000000E+00,4.037675E+03,0.000000E+00,2.846849E-01,0.000000E+00,4.800934E+03,0.000000E+00,3.384917E-01,0.000000E+00,5.751020E+03,0.000000E+00,4.054657E-01,0.000000E+00,4.993737E+03,0.000000E+00,3.520745E-01,0.000000E+00,4.182966E+03,0.000000E+00,2.949287E-01,0.000000E+00,4.968167E+03,0.000000E+00,3.502830E-01,0.000000E+00,5.979315E+03,0.000000E+00,4.215608E-01,0.000000E+00,5.210904E+03,0.000000E+00,3.673852E-01
22:10:00,0.000000E+00,2.285972E+03,0.000000E+00,1.611415E-01,0.000000E+00,2.756169E+03,0.000000E+00,1.943291E-01,0.000000E+00,2.916004E+03,0.000000E+00,2.055856E-01,0.000000E+00,2.190573E+03,0.000000E+00,1.544407E-01,0.000000E+00,3.957058E+03,0.000000E+00,2.790005E-01,0.000000E+00,4.675114E+03,0.000000E+00,3.296205E-01,0.000000E+00,5.635120E+03,0.000000E+00,3.972940E-01,0.000000E+00,4.902786E+03,0.000000E+00,3.456620E-01,0.000000E+00,4.093252E+03,0.000000E+00,2.886031E-01,0.000000E+00,4.838079E+03,0.000000E+00,3.411107E-01,0.000000E+00,5.843895E+03,0.000000E+00,4.120129E-01,0.000000E+00,5.106639E+03,0.000000E+00,3.600340E-01
22:20:00,0.000000E+00,2.199773E+03,0.000000E+00,1.550652E-01,0.000000E+00,2.637117E+03,0.000000E+00,1.859346E-01,0.000000E+00,2.782374E+03,0.000000E+00,1.961635E-01,0.000000E+00,2.090338E+03,0.000000E+00,1.473732E-01,0.000000E+00,3.873337E+03,0.000000E+00,2.730968E-01,0.000000E+00,4.542566E+03,0.000000E+00,3.202744E-01,0.000000E+00,5.509961E+03,0.000000E+00,3.884690E-01,0.000000E+00,4.806340E+03,0.000000E+00,3.388615E-01,0.000000E+00,4.001046E+03,0.000000E+00,2.821010E-01,0.000000E+00,4.704292E+03,0.000000E+00,3.316770E-01,0.000000E+00,5.699584E+03,0.000000E+00,4.018376E-01,0.000000E+00,4.997377E+03,0.000000E+00,3.523300E-01
22:30:00,0.000000E+00,2.111927E+03,0.000000E+00,1.488728E-01,0.000000E+00,2.516423E+03,0.000000E+00,1.774243E-01,0.000000E+00,2.639300E+03,0.000000E+00,1.860755E-01,0.000000E+00,1.985315E+03,0.000000E+00,1.399680E-01,0.000000E+00,3.787573E+03,0.000000E+00,2.670488E-01,0.000000E+00,4.405990E+03,0.000000E+00,3.106440E-01,0.000000E+00,5.374563E+03,0.000000E+00,3.789218E-01,0.000000E+00,4.704703E+03,0.000000E+00,3.316948E-01,0.000000E+00,3.907069E+03,0.000000E+00,2.754738E-01,0.000000E+00,4.566591E+03,0.000000E+00,3.219671E-01,0.000000E+00,5.544298E+03,0.000000E+00,3.908881E-01,0.000000E+00,4.882852E+03,0.000000E+00,3.442545E-01
22:40:00,0.000000E+00,2.022908E+03,0.000000E+00,1.425977E-01,0.000000E+00,2.394791E+03,0.000000E+00,1.688478E-01,0.000000E+00,2.487629E+03,0.000000E+00,1.753812E-01,0.000000E+00,1.875947E+03,0.000000E+00,1.322565E-01,0.000000E+00,3.700223E+03,0.000000E+00,2.608886E-01,0.000000E+00,4.266248E+03,0.000000E+00,3.007901E-01,0.000000E+00,5.229441E+03,0.000000E+00,3.686887E-01,0.000000E+00,4.598092E+03,0.000000E+00,3.241772E-01,0.000000E+00,3.811629E+03,0.000000E+00,2.687432E-01,0.000000E+00,4.425987E+03,0.000000E+00,3.120523E-01,0.000000E+00,5.378647E+03,0.000000E+00,3.792077E-01,0.000000E+00,4.763151E+03,0.000000E+00,3.358140E-01
22:50:00,0.000000E+00,1.932831E+03,0.000000E+00,1.362480E-01,0.000000E+00,2.272407E+03,0.000000E+00,1.602181E-01,0.000000E+00,2.326221E+03,0.000000E+00,1.640006E-01,0.000000E+00,1.761677E+03,0.000000E+00,1.241993E-01,0.000000E+00,3.611413E+03,0.000000E+00,2.546253E-01,0.000000E+00,4.123749E+03,0.000000E+00,2.907418E-01,0.000000E+00,5.073556E+03,0.000000E+00,3.576966E-01,0.000000E+00,4.485943E+03,0.000000E+00,3.162690E-01,0.000000E+00,3.714789E+03,0.000000E+00,2.619137E-01,0.000000E+00,4.282610E+03,0.000000E+00,3.019417E-01,0.000000E+00,5.201083E+03,0.000000E+00,3.666870E-01,0.000000E+00,4.637457E+03,0.000000E+00,3.269507E-01
23:00:00,0.000000E+00,1.841971E+03,0.000000E+00,1.298432E-01,0.000000E+00,2.150666E+03,0.000000E+00,1.516337E-01,0.000000E+00,2.159325E+03,0.000000E+00,1.522328E-01,0.000000E+00,1.643805E+03,0.000000E+00,1.158882E-01,0.000000E+00,3.521387E+03,0.000000E+00,2.482763E-01,0.000000E+00,3.980424E+03,0.000000E+00,2.806350E-01,0.000000E+00,4.910385E+03,0.000000E+00,3.461906E-01,0.000000E+00,4.369287E+03,0.000000E+00,3.080429E-01,0.000000E+00,3.616834E+03,0.000000E+00,2.550056E-01,0.000000E+00,4.138688E+03,0.000000E+00,2.917927E-01,0.000000E+00,5.016427E+03,0.000000E+00,3.536662E-01,0.000000E+00,4.507242E+03,0.000000E+00,3.177686E-01
23:10:00,0.000000E+00,1.757991E+03,0.000000E+00,1.239233E-01,0.000000E+00,2.039382E+03,0.000000E+00,1.437867E-01,0.000000E+00,1.998089E+03,0.000000E+00,1.408645E-01,0.000000E+00,1.532491E+03,0.000000E+00,1.080397E-01,0.000000E+00,3.437518E+03,0.000000E+00,2.423615E-01,0.000000E+00,3.845641E+03,0.000000E+00,2.711308E-01,0.000000E+00,4.750518E+03,0.000000E+00,3.349177E-01,0.000000E+00,4.257858E+03,0.000000E+00,3.001854E-01,0.000000E+00,3.525452E+03,0.000000E+00,2.485611E-01,0.000000E+00,4.002997E+03,0.000000E+00,2.822241E-01,0.000000E+00,4.835869E+03,0.000000E+00,3.409346E-01,0.000000E+00,4.382678E+03,0.000000E+00,3.089851E-01
23:20:00,0.000000E+00,1.673629E+03,0.000000E+00,1.179764E-01,0.000000E+00,1.928924E+03,0.000000E+00,1.359981E-01,0.000000E+00,1.834321E+03,0.000000E+00,1.293180E-01,0.000000E+00,1.418476E+03,0.000000E+00,1.000011E-01,0.000000E+00,3.352843E+03,0.000000E+00,2.363901E-01,0.000000E+00,3.712606E+03,0.000000E+00,2.617500E-01,0.000000E+00,4.586229E+03,0.000000E+00,3.233334E-01,0.000000E+00,4.142754E+03,0.000000E+00,2.920690E-01,0.000000E+00,3.433311E+03,0.000000E+00,2.420632E-01,0.000000E+00,3.868503E+03,0.000000E+00,2.727403E-01,0.000000E+00,4.651021E+03,0.000000E+00,3.279008E-01,0.000000E+00,4.254331E+03,0.000000E+00,2.999350E-01
23:30:00,0.000000E+00,1.588934E+03,0.000000E+00,1.120061E-01,0.000000E+00,1.821912E+03,0.000000E+00,1.284525E-01,0.000000E+00,1.673977E+03,0.000000E+00,1.180130E-01,0.000000E+00,1.303551E+03,0.000000E+00,9.189837E-02,0.000000E+00,3.267410E+03,0.000000E+00,2.303653E-01,0.000000E+00,3.583201E+03,0.000000E+00,2.526253E-01,0.000000E+00,4.422702E+03,0.000000E+00,3.118030E-01,0.000000E+00,4.025579E+03,0.000000E+00,2.838067E-01,0.000000E+00,3.340542E+03,0.000000E+00,2.355212E-01,0.000000E+00,3.737968E+03,0.000000E+00,2.635358E-01,0.000000E+00,4.468846E+03,0.000000E+00,3.150556E-01,0.000000E+00,4.124424E+03,0.000000E+00,2.907750E-01
23:40:00,0.000000E+00,1.503944E+03,0.000000E+00,1.060150E-01,0.000000E+00,1.718811E+03,0.000000E+00,1.211826E-01,0.000000E+00,1.519089E+03,0.000000E+00,1.070927E-01,0.000000E+00,1.188521E+03,0.000000E+00,8.378826E-02,0.000000E+00,3.181265E+03,0.000000E+00,2.242904E-01,0.000000E+00,3.458154E+03,0.000000E+00,2.438080E-01,0.000000E+00,4.262082E+03,0.000000E+00,3.004776E-01,0.000000E+00,3.907163E+03,0.000000E+00,2.754570E-01,0.000000E+00,3.247213E+03,0.000000E+00,2.289398E-01,0.000000E+00,3.611679E+03,0.000000E+00,2.546307E-01,0.000000E+00,4.291500E+03,0.000000E+00,3.025511E-01,0.000000E+00,3.993866E+03,0.000000E+00,2.815692E-01
23:50:00,0.000000E+00,1.417921E+03,0.000000E+00,9.995109E-02,0.000000E+00,1.618773E+03,0.000000E+00,1.141287E-01,0.000000E+00,1.365806E+03,0.000000E+00,9.628570E-02,0.000000E+00,1.070954E+03,0.000000E+00,7.549932E-02,0.000000E+00,3.093824E+03,0.000000E+00,2.181242E-01,0.000000E+00,3.336484E+03,0.000000E+00,2.352288E-01,0.000000E+00,4.101722E+03,0.000000E+00,2.891708E-01,0.000000E+00,3.785566E+03,0.000000E+00,2.668830E-01,0.000000E+00,3.152235E+03,0.000000E+00,2.222422E-01,0.000000E+00,3.488027E+03,0.000000E+00,2.459116E-01,0.000000E+00,4.114350E+03,0.000000E+00,2.900606E-01,0.000000E+00,3.859179E+03,0.000000E+00,2.720724E-01
24:00:00,0.000000E+00,1.331731E+03,0.000000E+00,9.387538E-02,0.000000E+00,1.522031E+03,0.000000E+00,1.073073E-01,0.000000E+00,1.220466E+03,0.000000E+00,8.603874E-02,0.000000E+00,9.547446E+02,0.000000E+00,6.730608E-02,0.000000E+00,3.005756E+03,0.000000E+00,2.119138E-01,0.000000E+00,3.218540E+03,0.000000E+00,2.269124E-01,0.000000E+00,3.946641E+03,0.000000E+00,2.782361E-01,0.000000E+00,3.664040E+03,0.000000E+00,2.583141E-01,0.000000E+00,3.056898E+03,0.000000E+00,2.155192E-01,0.000000E+00,3.368330E+03,0.000000E+00,2.374715E-01,0.000000E+00,3.944833E+03,0.000000E+00,2.781082E-01,0.000000E+00,3.725597E+03,0.000000E+00,2.626535E-01
Peak,2.986148E+01,2.964695E+03,2.638087E-03,2.089801E-01,0.000000E+00,3.770238E+03,0.000000E+00,2.658364E-01,5.808963E+02,3.887879E+03,4.099177E-02,2.741154E-01,5.623279E+02,2.900474E+03,3.968102E-02,2.044980E-01,0.000000E+00,4.573299E+03,0.000000E+00,3.224600E-01,0.000000E+00,5.600326E+03,0.000000E+00,3.948651E-01,0.000000E+00,6.317336E+03,0.000000E+00,4.454039E-01,0.000000E+00,5.580523E+03,0.000000E+00,3.934516E-01,0.000000E+00,4.827103E+03,0.000000E+00,3.403554E-01,0.000000E+00,5.861154E+03,0.000000E+00,4.132566E-01,1.181103E+02,6.789610E+03,8.333770E-03,4.787011E-01,0.000000E+00,6.033699E+03,0.000000E+00,4.253654E-01

Peak Vol Flow (m3/s),,,2.213538E-03,1.753488E-01,,,0.000000E+00,2.230551E-01,,,3.439493E-02,2.300018E-01,,,3.329512E-02,1.715880E-01,,,0.000000E+00,2.705662E-01,,,0.000000E+00,3.313192E-01,,,0.000000E+00,3.737247E-01,,,0.000000E+00,3.301332E-01,,,0.000000E+00,2.855817E-01,,,0.000000E+00,3.467509E-01,,,6.992610E-03,4.016633E-01,,,0.000000E+00,3.569110E-01
