Time,01_A1::Des Heat Load [W],01_A1:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_A1::Des Heat Mass Flow [kg/s],01_A1:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_A2::Des Heat Load [W],01_A2:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_A2::Des Heat Mass Flow [kg/s],01_A2:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_B2::Des Heat Load [W],01_B2:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_B2::Des Heat Mass Flow [kg/s],01_B2:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_C1::Des Heat Load [W],01_C1:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_C1::Des Heat Mass Flow [kg/s],01_C1:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_A1::Des Heat Load [W],02_A1:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_A1::Des Heat Mass Flow [kg/s],02_A1:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_A2::Des Heat Load [W],02_A2:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_A2::Des Heat Mass Flow [kg/s],02_A2:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_B2::Des Heat Load [W],02_B2:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_B2::Des Heat Mass Flow [kg/s],02_B2:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_C1::Des Heat Load [W],02_C1:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_C1::Des Heat Mass Flow [kg/s],02_C1:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_A1::Des Heat Load [W],03_A1:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_A1::Des Heat Mass Flow [kg/s],03_A1:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_A2::Des Heat Load [W],03_A2:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_A2::Des Heat Mass Flow [kg/s],03_A2:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_B2::Des Heat Load [W],03_B2:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_B2::Des Heat Mass Flow [kg/s],03_B2:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_C1::Des Heat Load [W],03_C1:ADAKNASANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_C1::Des Heat Mass Flow [kg/s],03_C1:ADAKNASANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s]
05:30:00,0.000000E+00,4.368980E+02,0.000000E+00,3.079694E-02,0.000000E+00,6.499723E+02,0.000000E+00,4.582367E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.808143E+03,0.000000E+00,1.274710E-01,0.000000E+00,1.684559E+03,0.000000E+00,1.187592E-01,0.000000E+00,1.854767E+03,0.000000E+00,1.307543E-01,0.000000E+00,1.932703E+03,0.000000E+00,1.362491E-01,0.000000E+00,1.782836E+03,0.000000E+00,1.256870E-01,0.000000E+00,1.796412E+03,0.000000E+00,1.266425E-01,0.000000E+00,1.812439E+03,0.000000E+00,1.277704E-01,0.000000E+00,1.902980E+03,0.000000E+00,1.341538E-01
05:40:00,0.000000E+00,4.660048E+02,0.000000E+00,3.284867E-02,0.000000E+00,6.777209E+02,0.000000E+00,4.778039E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.829416E+03,0.000000E+00,1.289710E-01,0.000000E+00,1.705558E+03,0.000000E+00,1.202400E-01,0.000000E+00,1.875475E+03,0.000000E+00,1.322144E-01,0.000000E+00,1.956008E+03,0.000000E+00,1.378923E-01,0.000000E+00,1.806131E+03,0.000000E+00,1.273296E-01,0.000000E+00,1.819101E+03,0.000000E+00,1.282424E-01,0.000000E+00,1.836454E+03,0.000000E+00,1.294637E-01,0.000000E+00,1.929603E+03,0.000000E+00,1.360310E-01
05:50:00,0.000000E+00,4.958377E+02,0.000000E+00,3.495158E-02,0.000000E+00,7.059630E+02,0.000000E+00,4.977188E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.851640E+03,0.000000E+00,1.305382E-01,0.000000E+00,1.727503E+03,0.000000E+00,1.217874E-01,0.000000E+00,1.897298E+03,0.000000E+00,1.337531E-01,0.000000E+00,1.980469E+03,0.000000E+00,1.396170E-01,0.000000E+00,1.830428E+03,0.000000E+00,1.290428E-01,0.000000E+00,1.842792E+03,0.000000E+00,1.299129E-01,0.000000E+00,1.861615E+03,0.000000E+00,1.312378E-01,0.000000E+00,1.957442E+03,0.000000E+00,1.379939E-01
06:00:00,0.000000E+00,5.263282E+02,0.000000E+00,3.710085E-02,0.000000E+00,7.346411E+02,0.000000E+00,5.179408E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.874737E+03,0.000000E+00,1.321667E-01,0.000000E+00,1.750314E+03,0.000000E+00,1.233959E-01,0.000000E+00,1.920159E+03,0.000000E+00,1.353650E-01,0.000000E+00,2.006011E+03,0.000000E+00,1.414180E-01,0.000000E+00,1.855647E+03,0.000000E+00,1.308210E-01,0.000000E+00,1.867407E+03,0.000000E+00,1.316484E-01,0.000000E+00,1.887837E+03,0.000000E+00,1.330866E-01,0.000000E+00,1.986414E+03,0.000000E+00,1.400366E-01
06:10:00,0.000000E+00,5.766252E+02,0.000000E+00,4.064628E-02,0.000000E+00,7.802966E+02,0.000000E+00,5.501330E-02,0.000000E+00,5.413387E+01,0.000000E+00,3.819574E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.916131E+03,0.000000E+00,1.350854E-01,0.000000E+00,1.791783E+03,0.000000E+00,1.263198E-01,0.000000E+00,1.961620E+03,0.000000E+00,1.382882E-01,0.000000E+00,2.049632E+03,0.000000E+00,1.444935E-01,0.000000E+00,1.901278E+03,0.000000E+00,1.340383E-01,0.000000E+00,1.914239E+03,0.000000E+00,1.349503E-01,0.000000E+00,1.935268E+03,0.000000E+00,1.364307E-01,0.000000E+00,2.036015E+03,0.000000E+00,1.435337E-01
06:20:00,0.000000E+00,6.292413E+02,0.000000E+00,4.435517E-02,0.000000E+00,8.275092E+02,0.000000E+00,5.834272E-02,0.000000E+00,1.143580E+02,0.000000E+00,8.065558E-03,0.000000E+00,1.474943E+01,0.000000E+00,1.050374E-03,0.000000E+00,1.960030E+03,0.000000E+00,1.381808E-01,0.000000E+00,1.837113E+03,0.000000E+00,1.295161E-01,0.000000E+00,2.005980E+03,0.000000E+00,1.414160E-01,0.000000E+00,2.096209E+03,0.000000E+00,1.477776E-01,0.000000E+00,1.949128E+03,0.000000E+00,1.374123E-01,0.000000E+00,1.963280E+03,0.000000E+00,1.384083E-01,0.000000E+00,1.985182E+03,0.000000E+00,1.399500E-01,0.000000E+00,2.088209E+03,0.000000E+00,1.472138E-01
06:30:00,0.000000E+00,6.833634E+02,0.000000E+00,4.817023E-02,0.000000E+00,8.759056E+02,0.000000E+00,6.175575E-02,0.000000E+00,1.755669E+02,0.000000E+00,1.238104E-02,0.000000E+00,6.319359E+01,0.000000E+00,4.465357E-03,0.000000E+00,2.005759E+03,0.000000E+00,1.414053E-01,0.000000E+00,1.884213E+03,0.000000E+00,1.328374E-01,0.000000E+00,2.052434E+03,0.000000E+00,1.446914E-01,0.000000E+00,2.144985E+03,0.000000E+00,1.512168E-01,0.000000E+00,1.998741E+03,0.000000E+00,1.409107E-01,0.000000E+00,2.014020E+03,0.000000E+00,1.419860E-01,0.000000E+00,2.036998E+03,0.000000E+00,1.436035E-01,0.000000E+00,2.142462E+03,0.000000E+00,1.510392E-01
06:40:00,0.000000E+00,7.387010E+02,0.000000E+00,5.207097E-02,0.000000E+00,9.251886E+02,0.000000E+00,6.523122E-02,0.000000E+00,2.386608E+02,0.000000E+00,1.682943E-02,0.000000E+00,9.455320E+01,0.000000E+00,6.676197E-03,0.000000E+00,2.053026E+03,0.000000E+00,1.447383E-01,0.000000E+00,1.932835E+03,0.000000E+00,1.362659E-01,0.000000E+00,2.100649E+03,0.000000E+00,1.480911E-01,0.000000E+00,2.195642E+03,0.000000E+00,1.547886E-01,0.000000E+00,2.049927E+03,0.000000E+00,1.445200E-01,0.000000E+00,2.066273E+03,0.000000E+00,1.456705E-01,0.000000E+00,2.090503E+03,0.000000E+00,1.473761E-01,0.000000E+00,2.198566E+03,0.000000E+00,1.549950E-01
06:50:00,0.000000E+00,8.025480E+02,0.000000E+00,5.657153E-02,0.000000E+00,9.758470E+02,0.000000E+00,6.880359E-02,0.000000E+00,3.062515E+02,0.000000E+00,2.159489E-02,0.000000E+00,1.485974E+02,0.000000E+00,1.048606E-02,0.000000E+00,2.107488E+03,0.000000E+00,1.485786E-01,0.000000E+00,1.983788E+03,0.000000E+00,1.398588E-01,0.000000E+00,2.153227E+03,0.000000E+00,1.517983E-01,0.000000E+00,2.259591E+03,0.000000E+00,1.592974E-01,0.000000E+00,2.110437E+03,0.000000E+00,1.487867E-01,0.000000E+00,2.121759E+03,0.000000E+00,1.495828E-01,0.000000E+00,2.149996E+03,0.000000E+00,1.515708E-01,0.000000E+00,2.272581E+03,0.000000E+00,1.602135E-01
07:00:00,0.000000E+00,8.787662E+02,0.000000E+00,6.194414E-02,0.000000E+00,1.027930E+03,0.000000E+00,7.247632E-02,0.000000E+00,3.775570E+02,0.000000E+00,2.662233E-02,0.000000E+00,2.238420E+02,0.000000E+00,1.579088E-02,0.000000E+00,2.172496E+03,0.000000E+00,1.531625E-01,0.000000E+00,2.037014E+03,0.000000E+00,1.436121E-01,0.000000E+00,2.209769E+03,0.000000E+00,1.557850E-01,0.000000E+00,2.342831E+03,0.000000E+00,1.651665E-01,0.000000E+00,2.183771E+03,0.000000E+00,1.539576E-01,0.000000E+00,2.179934E+03,0.000000E+00,1.536849E-01,0.000000E+00,2.214434E+03,0.000000E+00,1.561142E-01,0.000000E+00,2.370583E+03,0.000000E+00,1.671234E-01
07:10:00,0.000000E+00,9.658982E+02,0.000000E+00,6.808607E-02,0.000000E+00,1.075444E+03,0.000000E+00,7.582705E-02,0.000000E+00,4.446630E+02,0.000000E+00,3.135092E-02,0.000000E+00,3.727459E+02,0.000000E+00,2.628953E-02,0.000000E+00,2.246260E+03,0.000000E+00,1.583639E-01,0.000000E+00,2.087273E+03,0.000000E+00,1.471561E-01,0.000000E+00,2.262435E+03,0.000000E+00,1.594986E-01,0.000000E+00,2.442623E+03,0.000000E+00,1.722028E-01,0.000000E+00,2.268769E+03,0.000000E+00,1.599512E-01,0.000000E+00,2.235379E+03,0.000000E+00,1.575945E-01,0.000000E+00,2.276055E+03,0.000000E+00,1.604592E-01,0.000000E+00,2.491058E+03,0.000000E+00,1.756179E-01
07:20:00,0.000000E+00,1.070338E+03,0.000000E+00,7.544806E-02,0.000000E+00,1.127294E+03,0.000000E+00,7.948348E-02,0.000000E+00,5.116796E+02,0.000000E+00,3.607775E-02,0.000000E+00,5.381517E+02,0.000000E+00,3.794440E-02,0.000000E+00,2.335698E+03,0.000000E+00,1.646707E-01,0.000000E+00,2.139973E+03,0.000000E+00,1.508724E-01,0.000000E+00,2.318976E+03,0.000000E+00,1.634854E-01,0.000000E+00,2.570611E+03,0.000000E+00,1.812272E-01,0.000000E+00,2.372175E+03,0.000000E+00,1.672428E-01,0.000000E+00,2.293886E+03,0.000000E+00,1.617201E-01,0.000000E+00,2.342630E+03,0.000000E+00,1.651534E-01,0.000000E+00,2.645144E+03,0.000000E+00,1.864826E-01
07:30:00,0.000000E+00,1.189636E+03,0.000000E+00,8.385733E-02,0.000000E+00,1.180850E+03,0.000000E+00,8.325986E-02,0.000000E+00,5.828205E+02,0.000000E+00,4.109548E-02,0.000000E+00,6.957557E+02,0.000000E+00,4.906204E-02,0.000000E+00,2.439421E+03,0.000000E+00,1.719847E-01,0.000000E+00,2.195195E+03,0.000000E+00,1.547664E-01,0.000000E+00,2.379170E+03,0.000000E+00,1.677298E-01,0.000000E+00,2.723671E+03,0.000000E+00,1.920196E-01,0.000000E+00,2.491745E+03,0.000000E+00,1.756742E-01,0.000000E+00,2.355612E+03,0.000000E+00,1.660727E-01,0.000000E+00,2.414030E+03,0.000000E+00,1.701879E-01,0.000000E+00,2.827845E+03,0.000000E+00,1.993649E-01
07:40:00,0.000000E+00,1.323120E+03,0.000000E+00,9.326669E-02,0.000000E+00,1.236280E+03,0.000000E+00,8.716836E-02,0.000000E+00,6.561542E+02,0.000000E+00,4.626783E-02,0.000000E+00,8.941103E+02,0.000000E+00,6.305377E-02,0.000000E+00,2.557280E+03,0.000000E+00,1.802955E-01,0.000000E+00,2.253059E+03,0.000000E+00,1.588468E-01,0.000000E+00,2.443052E+03,0.000000E+00,1.722341E-01,0.000000E+00,2.901305E+03,0.000000E+00,2.045446E-01,0.000000E+00,2.627383E+03,0.000000E+00,1.852386E-01,0.000000E+00,2.420696E+03,0.000000E+00,1.706620E-01,0.000000E+00,2.490406E+03,0.000000E+00,1.755732E-01,0.000000E+00,3.038782E+03,0.000000E+00,2.142382E-01
07:50:00,0.000000E+00,1.462531E+03,0.000000E+00,1.030937E-01,0.000000E+00,1.292986E+03,0.000000E+00,9.116690E-02,0.000000E+00,7.289216E+02,0.000000E+00,5.140020E-02,0.000000E+00,1.091762E+03,0.000000E+00,7.699730E-02,0.000000E+00,2.683133E+03,0.000000E+00,1.891698E-01,0.000000E+00,2.312666E+03,0.000000E+00,1.630500E-01,0.000000E+00,2.507924E+03,0.000000E+00,1.768083E-01,0.000000E+00,3.091138E+03,0.000000E+00,2.179297E-01,0.000000E+00,2.770831E+03,0.000000E+00,1.953535E-01,0.000000E+00,2.487394E+03,0.000000E+00,1.753650E-01,0.000000E+00,2.567482E+03,0.000000E+00,1.810077E-01,0.000000E+00,3.260871E+03,0.000000E+00,2.298978E-01
08:00:00,0.000000E+00,1.603589E+03,0.000000E+00,1.130369E-01,0.000000E+00,1.351237E+03,0.000000E+00,9.527424E-02,0.000000E+00,8.026372E+02,0.000000E+00,5.659930E-02,0.000000E+00,1.289586E+03,0.000000E+00,9.095344E-02,0.000000E+00,2.813549E+03,0.000000E+00,1.983658E-01,0.000000E+00,2.374490E+03,0.000000E+00,1.674095E-01,0.000000E+00,2.574882E+03,0.000000E+00,1.815295E-01,0.000000E+00,3.287013E+03,0.000000E+00,2.317408E-01,0.000000E+00,2.918578E+03,0.000000E+00,2.057715E-01,0.000000E+00,2.556853E+03,0.000000E+00,1.802627E-01,0.000000E+00,2.647368E+03,0.000000E+00,1.866404E-01,0.000000E+00,3.488106E+03,0.000000E+00,2.459200E-01
08:10:00,0.000000E+00,1.686822E+03,0.000000E+00,1.189041E-01,0.000000E+00,1.362026E+03,0.000000E+00,9.603522E-02,0.000000E+00,8.126604E+02,0.000000E+00,5.730742E-02,0.000000E+00,1.410338E+03,0.000000E+00,9.947485E-02,0.000000E+00,2.892864E+03,0.000000E+00,2.039589E-01,0.000000E+00,2.386770E+03,0.000000E+00,1.682759E-01,0.000000E+00,2.583259E+03,0.000000E+00,1.821207E-01,0.000000E+00,3.416338E+03,0.000000E+00,2.408599E-01,0.000000E+00,3.010499E+03,0.000000E+00,2.122534E-01,0.000000E+00,2.571076E+03,0.000000E+00,1.812662E-01,0.000000E+00,2.664344E+03,0.000000E+00,1.878379E-01,0.000000E+00,3.641524E+03,0.000000E+00,2.567378E-01
08:20:00,0.000000E+00,1.761380E+03,0.000000E+00,1.241598E-01,0.000000E+00,1.368272E+03,0.000000E+00,9.647481E-02,0.000000E+00,8.203731E+02,0.000000E+00,5.785055E-02,0.000000E+00,1.517244E+03,0.000000E+00,1.070158E-01,0.000000E+00,2.967116E+03,0.000000E+00,2.091942E-01,0.000000E+00,2.395389E+03,0.000000E+00,1.688835E-01,0.000000E+00,2.589305E+03,0.000000E+00,1.825469E-01,0.000000E+00,3.536000E+03,0.000000E+00,2.492965E-01,0.000000E+00,3.096828E+03,0.000000E+00,2.183401E-01,0.000000E+00,2.584666E+03,0.000000E+00,1.822244E-01,0.000000E+00,2.680010E+03,0.000000E+00,1.889423E-01,0.000000E+00,3.783534E+03,0.000000E+00,2.667498E-01
08:30:00,0.000000E+00,1.829922E+03,0.000000E+00,1.289914E-01,0.000000E+00,1.373873E+03,0.000000E+00,9.686894E-02,0.000000E+00,8.261411E+02,0.000000E+00,5.825633E-02,0.000000E+00,1.613462E+03,0.000000E+00,1.138012E-01,0.000000E+00,3.037955E+03,0.000000E+00,2.141883E-01,0.000000E+00,2.403696E+03,0.000000E+00,1.694689E-01,0.000000E+00,2.594440E+03,0.000000E+00,1.829087E-01,0.000000E+00,3.648891E+03,0.000000E+00,2.572552E-01,0.000000E+00,3.179499E+03,0.000000E+00,2.241684E-01,0.000000E+00,2.598232E+03,0.000000E+00,1.831806E-01,0.000000E+00,2.695318E+03,0.000000E+00,1.900213E-01,0.000000E+00,3.918173E+03,0.000000E+00,2.762415E-01
08:40:00,0.000000E+00,1.893081E+03,0.000000E+00,1.334435E-01,0.000000E+00,1.379570E+03,0.000000E+00,9.726986E-02,0.000000E+00,8.315465E+02,0.000000E+00,5.863646E-02,0.000000E+00,1.700834E+03,0.000000E+00,1.199612E-01,0.000000E+00,3.105643E+03,0.000000E+00,2.189601E-01,0.000000E+00,2.412413E+03,0.000000E+00,1.700831E-01,0.000000E+00,2.599600E+03,0.000000E+00,1.832722E-01,0.000000E+00,3.755624E+03,0.000000E+00,2.647792E-01,0.000000E+00,3.258459E+03,0.000000E+00,2.297346E-01,0.000000E+00,2.612376E+03,0.000000E+00,1.841775E-01,0.000000E+00,2.711002E+03,0.000000E+00,1.911266E-01,0.000000E+00,4.045691E+03,0.000000E+00,2.852306E-01
08:50:00,0.000000E+00,1.951035E+03,0.000000E+00,1.375287E-01,0.000000E+00,1.385681E+03,0.000000E+00,9.769997E-02,0.000000E+00,8.366702E+02,0.000000E+00,5.899671E-02,0.000000E+00,1.779654E+03,0.000000E+00,1.255165E-01,0.000000E+00,3.170067E+03,0.000000E+00,2.235014E-01,0.000000E+00,2.421851E+03,0.000000E+00,1.707481E-01,0.000000E+00,2.604957E+03,0.000000E+00,1.836494E-01,0.000000E+00,3.856086E+03,0.000000E+00,2.718607E-01,0.000000E+00,3.333454E+03,0.000000E+00,2.350211E-01,0.000000E+00,2.627190E+03,0.000000E+00,1.852215E-01,0.000000E+00,2.727070E+03,0.000000E+00,1.922590E-01,0.000000E+00,4.165745E+03,0.000000E+00,2.936930E-01
09:00:00,0.000000E+00,2.003352E+03,0.000000E+00,1.412166E-01,0.000000E+00,1.391922E+03,0.000000E+00,9.813936E-02,0.000000E+00,8.407083E+02,0.000000E+00,5.928041E-02,0.000000E+00,1.849145E+03,0.000000E+00,1.304128E-01,0.000000E+00,3.230652E+03,0.000000E+00,2.277719E-01,0.000000E+00,2.431648E+03,0.000000E+00,1.714382E-01,0.000000E+00,2.609827E+03,0.000000E+00,1.839923E-01,0.000000E+00,3.949264E+03,0.000000E+00,2.784284E-01,0.000000E+00,3.403703E+03,0.000000E+00,2.399729E-01,0.000000E+00,2.642112E+03,0.000000E+00,1.862730E-01,0.000000E+00,2.742458E+03,0.000000E+00,1.933433E-01,0.000000E+00,4.276846E+03,0.000000E+00,3.015240E-01
09:10:00,0.000000E+00,2.061538E+03,0.000000E+00,1.453182E-01,0.000000E+00,1.409462E+03,0.000000E+00,9.937544E-02,0.000000E+00,8.606604E+02,0.000000E+00,6.068632E-02,0.000000E+00,1.929988E+03,0.000000E+00,1.361092E-01,0.000000E+00,3.298504E+03,0.000000E+00,2.325547E-01,0.000000E+00,2.453008E+03,0.000000E+00,1.729436E-01,0.000000E+00,2.630822E+03,0.000000E+00,1.854719E-01,0.000000E+00,4.055085E+03,0.000000E+00,2.858872E-01,0.000000E+00,3.480500E+03,0.000000E+00,2.453861E-01,0.000000E+00,2.668702E+03,0.000000E+00,1.881472E-01,0.000000E+00,2.774294E+03,0.000000E+00,1.955872E-01,0.000000E+00,4.399473E+03,0.000000E+00,3.101674E-01
09:20:00,0.000000E+00,2.114765E+03,0.000000E+00,1.490702E-01,0.000000E+00,1.427629E+03,0.000000E+00,1.006559E-01,0.000000E+00,8.805290E+02,0.000000E+00,6.208675E-02,0.000000E+00,2.002979E+03,0.000000E+00,1.412519E-01,0.000000E+00,3.362656E+03,0.000000E+00,2.370767E-01,0.000000E+00,2.475252E+03,0.000000E+00,1.745114E-01,0.000000E+00,2.652339E+03,0.000000E+00,1.869885E-01,0.000000E+00,4.154545E+03,0.000000E+00,2.928978E-01,0.000000E+00,3.552772E+03,0.000000E+00,2.504806E-01,0.000000E+00,2.695923E+03,0.000000E+00,1.900659E-01,0.000000E+00,2.806687E+03,0.000000E+00,1.978704E-01,0.000000E+00,4.514357E+03,0.000000E+00,3.182650E-01
09:30:00,0.000000E+00,2.163284E+03,0.000000E+00,1.524903E-01,0.000000E+00,1.446343E+03,0.000000E+00,1.019750E-01,0.000000E+00,9.005939E+02,0.000000E+00,6.350102E-02,0.000000E+00,2.068872E+03,0.000000E+00,1.458937E-01,0.000000E+00,3.423165E+03,0.000000E+00,2.413419E-01,0.000000E+00,2.498250E+03,0.000000E+00,1.761325E-01,0.000000E+00,2.674365E+03,0.000000E+00,1.885410E-01,0.000000E+00,4.247796E+03,0.000000E+00,2.994706E-01,0.000000E+00,3.620651E+03,0.000000E+00,2.552653E-01,0.000000E+00,2.723740E+03,0.000000E+00,1.920267E-01,0.000000E+00,2.839586E+03,0.000000E+00,2.001895E-01,0.000000E+00,4.621756E+03,0.000000E+00,3.258349E-01
09:40:00,0.000000E+00,2.206728E+03,0.000000E+00,1.555527E-01,0.000000E+00,1.465128E+03,0.000000E+00,1.032992E-01,0.000000E+00,9.201716E+02,0.000000E+00,6.488092E-02,0.000000E+00,2.126709E+03,0.000000E+00,1.499672E-01,0.000000E+00,3.479616E+03,0.000000E+00,2.453212E-01,0.000000E+00,2.521514E+03,0.000000E+00,1.777722E-01,0.000000E+00,2.696395E+03,0.000000E+00,1.900939E-01,0.000000E+00,4.333961E+03,0.000000E+00,3.055439E-01,0.000000E+00,3.683696E+03,0.000000E+00,2.597094E-01,0.000000E+00,2.751639E+03,0.000000E+00,1.939933E-01,0.000000E+00,2.872341E+03,0.000000E+00,2.024983E-01,0.000000E+00,4.720619E+03,0.000000E+00,3.328032E-01
09:50:00,0.000000E+00,2.245060E+03,0.000000E+00,1.582547E-01,0.000000E+00,1.483782E+03,0.000000E+00,1.046141E-01,0.000000E+00,9.392071E+02,0.000000E+00,6.622256E-02,0.000000E+00,2.176481E+03,0.000000E+00,1.534719E-01,0.000000E+00,3.531850E+03,0.000000E+00,2.490033E-01,0.000000E+00,2.544831E+03,0.000000E+00,1.794159E-01,0.000000E+00,2.718321E+03,0.000000E+00,1.916393E-01,0.000000E+00,4.412777E+03,0.000000E+00,3.110992E-01,0.000000E+00,3.741760E+03,0.000000E+00,2.638025E-01,0.000000E+00,2.779499E+03,0.000000E+00,1.959572E-01,0.000000E+00,2.904824E+03,0.000000E+00,2.047881E-01,0.000000E+00,4.810719E+03,0.000000E+00,3.391539E-01
10:00:00,0.000000E+00,2.278201E+03,0.000000E+00,1.605908E-01,0.000000E+00,1.502235E+03,0.000000E+00,1.059149E-01,0.000000E+00,9.576595E+02,0.000000E+00,6.752306E-02,0.000000E+00,2.218104E+03,0.000000E+00,1.564021E-01,0.000000E+00,3.579671E+03,0.000000E+00,2.523742E-01,0.000000E+00,2.568123E+03,0.000000E+00,1.810578E-01,0.000000E+00,2.740070E+03,0.000000E+00,1.931724E-01,0.000000E+00,4.483940E+03,0.000000E+00,3.161151E-01,0.000000E+00,3.794662E+03,0.000000E+00,2.675316E-01,0.000000E+00,2.807232E+03,0.000000E+00,1.979122E-01,0.000000E+00,2.936950E+03,0.000000E+00,2.070527E-01,0.000000E+00,4.891777E+03,0.000000E+00,3.448672E-01
10:10:00,0.000000E+00,2.314300E+03,0.000000E+00,1.631355E-01,0.000000E+00,1.528475E+03,0.000000E+00,1.077647E-01,0.000000E+00,9.861900E+02,0.000000E+00,6.953411E-02,0.000000E+00,2.262885E+03,0.000000E+00,1.595551E-01,0.000000E+00,3.630798E+03,0.000000E+00,2.559783E-01,0.000000E+00,2.599444E+03,0.000000E+00,1.832657E-01,0.000000E+00,2.771818E+03,0.000000E+00,1.954104E-01,0.000000E+00,4.558275E+03,0.000000E+00,3.213547E-01,0.000000E+00,3.850497E+03,0.000000E+00,2.714676E-01,0.000000E+00,2.843402E+03,0.000000E+00,2.004621E-01,0.000000E+00,2.979396E+03,0.000000E+00,2.100448E-01,0.000000E+00,4.975603E+03,0.000000E+00,3.507757E-01
10:20:00,0.000000E+00,2.345087E+03,0.000000E+00,1.653057E-01,0.000000E+00,1.554933E+03,0.000000E+00,1.096300E-01,0.000000E+00,1.014422E+03,0.000000E+00,7.152430E-02,0.000000E+00,2.298478E+03,0.000000E+00,1.620608E-01,0.000000E+00,3.677196E+03,0.000000E+00,2.592492E-01,0.000000E+00,2.631202E+03,0.000000E+00,1.855046E-01,0.000000E+00,2.803677E+03,0.000000E+00,1.976563E-01,0.000000E+00,4.623727E+03,0.000000E+00,3.259681E-01,0.000000E+00,3.900770E+03,0.000000E+00,2.750116E-01,0.000000E+00,2.879568E+03,0.000000E+00,2.030117E-01,0.000000E+00,3.021656E+03,0.000000E+00,2.130239E-01,0.000000E+00,5.049640E+03,0.000000E+00,3.559943E-01
10:30:00,0.000000E+00,2.370022E+03,0.000000E+00,1.670634E-01,0.000000E+00,1.581161E+03,0.000000E+00,1.114791E-01,0.000000E+00,1.042249E+03,0.000000E+00,7.348587E-02,0.000000E+00,2.324147E+03,0.000000E+00,1.638670E-01,0.000000E+00,3.718276E+03,0.000000E+00,2.621452E-01,0.000000E+00,2.662927E+03,0.000000E+00,1.877412E-01,0.000000E+00,2.835444E+03,0.000000E+00,1.998957E-01,0.000000E+00,4.679293E+03,0.000000E+00,3.298847E-01,0.000000E+00,3.944902E+03,0.000000E+00,2.781227E-01,0.000000E+00,2.915560E+03,0.000000E+00,2.055492E-01,0.000000E+00,3.063553E+03,0.000000E+00,2.159775E-01,0.000000E+00,5.112946E+03,0.000000E+00,3.604566E-01
10:40:00,0.000000E+00,2.387874E+03,0.000000E+00,1.683217E-01,0.000000E+00,1.607442E+03,0.000000E+00,1.133320E-01,0.000000E+00,1.070838E+03,0.000000E+00,7.550119E-02,0.000000E+00,2.338536E+03,0.000000E+00,1.648784E-01,0.000000E+00,3.752875E+03,0.000000E+00,2.645844E-01,0.000000E+00,2.694984E+03,0.000000E+00,1.900012E-01,0.000000E+00,2.868120E+03,0.000000E+00,2.021994E-01,0.000000E+00,4.723446E+03,0.000000E+00,3.329969E-01,0.000000E+00,3.981504E+03,0.000000E+00,2.807030E-01,0.000000E+00,2.951986E+03,0.000000E+00,2.081173E-01,0.000000E+00,3.106592E+03,0.000000E+00,2.190117E-01,0.000000E+00,5.163737E+03,0.000000E+00,3.640367E-01
