Time,01_A1:ANAKTUVUKPASSANNHUM_N99.6CONDNSDPMCDB:Des Heat Load [W],01_A1:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_A1:ANAKTUVUKPASSANNHUM_N99.6CONDNSDPMCDB:Des Heat Mass Flow [kg/s],01_A1:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_A2::Des Heat Load [W],01_A2:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_A2::Des Heat Mass Flow [kg/s],01_A2:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_B2:ANAKTUVUKPASSANNHTG99.6CONDNSDB:Des Heat Load [W],01_B2:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_B2:ANAKTUVUKPASSANNHTG99.6CONDNSDB:Des Heat Mass Flow [kg/s],01_B2:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_C1:ANAKTUVUKPASSANNHTG99.6CONDNSDB:Des Heat Load [W],01_C1:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_C1:ANAKTUVUKPASSANNHTG99.6CONDNSDB:Des Heat Mass Flow [kg/s],01_C1:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_A1::Des Heat Load [W],02_A1:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_A1::Des Heat Mass Flow [kg/s],02_A1:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_A2::Des Heat Load [W],02_A2:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_A2::Des Heat Mass Flow [kg/s],02_A2:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_B2::Des Heat Load [W],02_B2:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_B2::Des Heat Mass Flow [kg/s],02_B2:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_C1::Des Heat Load [W],02_C1:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_C1::Des Heat Mass Flow [kg/s],02_C1:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_A1::Des Heat Load [W],03_A1:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_A1::Des Heat Mass Flow [kg/s],03_A1:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_A2::Des Heat Load [W],03_A2:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_A2::Des Heat Mass Flow [kg/s],03_A2:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_B2::Des Heat Load [W],03_B2:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_B2::Des Heat Mass Flow [kg/s],03_B2:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_C1::Des Heat Load [W],03_C1:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_C1::Des Heat Mass Flow [kg/s],03_C1:ANAKTUVUKPASSANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s]
05:20:00,0.000000E+00,8.443063E+02,0.000000E+00,5.951517E-02,0.000000E+00,7.039849E+02,0.000000E+00,4.963214E-02,4.669367E+02,3.841969E+02,3.294986E-02,2.708502E-02,4.489449E+02,7.244207E+02,3.168014E-02,5.107763E-02,0.000000E+00,2.227374E+03,0.000000E+00,1.570286E-01,0.000000E+00,1.846923E+03,0.000000E+00,1.302063E-01,0.000000E+00,2.487200E+03,0.000000E+00,1.753404E-01,0.000000E+00,3.011845E+03,0.000000E+00,2.123305E-01,0.000000E+00,2.275842E+03,0.000000E+00,1.604459E-01,0.000000E+00,1.986619E+03,0.000000E+00,1.400524E-01,0.000000E+00,2.516681E+03,0.000000E+00,1.774191E-01,0.000000E+00,3.151249E+03,0.000000E+00,2.221590E-01
05:30:00,0.000000E+00,9.212870E+02,0.000000E+00,6.494153E-02,0.000000E+00,7.337718E+02,0.000000E+00,5.173275E-02,4.354734E+02,4.173690E+02,3.072921E-02,2.942405E-02,4.170268E+02,8.321670E+02,2.942744E-02,5.867688E-02,0.000000E+00,2.296537E+03,0.000000E+00,1.619049E-01,0.000000E+00,1.871154E+03,0.000000E+00,1.319149E-01,0.000000E+00,2.511854E+03,0.000000E+00,1.770786E-01,0.000000E+00,3.121328E+03,0.000000E+00,2.200493E-01,0.000000E+00,2.354083E+03,0.000000E+00,1.659622E-01,0.000000E+00,2.015227E+03,0.000000E+00,1.420696E-01,0.000000E+00,2.547473E+03,0.000000E+00,1.795900E-01,0.000000E+00,3.276061E+03,0.000000E+00,2.309584E-01
05:40:00,0.000000E+00,9.999737E+02,0.000000E+00,7.048815E-02,0.000000E+00,7.646057E+02,0.000000E+00,5.390712E-02,4.033090E+02,4.462896E+02,2.845909E-02,3.146329E-02,3.842261E+02,9.380250E+02,2.711247E-02,6.614300E-02,0.000000E+00,2.368399E+03,0.000000E+00,1.669716E-01,0.000000E+00,1.897138E+03,0.000000E+00,1.337471E-01,0.000000E+00,2.533457E+03,0.000000E+00,1.786018E-01,0.000000E+00,3.231086E+03,0.000000E+00,2.277875E-01,0.000000E+00,2.435180E+03,0.000000E+00,1.716800E-01,0.000000E+00,2.045639E+03,0.000000E+00,1.442140E-01,0.000000E+00,2.574773E+03,0.000000E+00,1.815147E-01,0.000000E+00,3.400935E+03,0.000000E+00,2.397622E-01
05:50:00,0.000000E+00,1.079847E+03,0.000000E+00,7.611837E-02,0.000000E+00,7.962455E+02,0.000000E+00,5.613826E-02,3.705541E+02,4.715449E+02,2.614734E-02,3.324404E-02,3.506359E+02,1.041775E+03,2.474180E-02,7.346036E-02,0.000000E+00,2.442500E+03,0.000000E+00,1.721962E-01,0.000000E+00,1.924589E+03,0.000000E+00,1.356829E-01,0.000000E+00,2.552344E+03,0.000000E+00,1.799334E-01,0.000000E+00,3.340688E+03,0.000000E+00,2.355146E-01,0.000000E+00,2.518624E+03,0.000000E+00,1.775633E-01,0.000000E+00,2.077703E+03,0.000000E+00,1.464748E-01,0.000000E+00,2.599030E+03,0.000000E+00,1.832250E-01,0.000000E+00,3.525388E+03,0.000000E+00,2.485363E-01
06:00:00,0.000000E+00,1.160482E+03,0.000000E+00,8.180232E-02,0.000000E+00,8.286122E+02,0.000000E+00,5.842061E-02,3.372791E+02,4.945820E+02,2.379890E-02,3.486836E-02,3.163254E+02,1.143463E+03,2.232031E-02,8.063203E-02,0.000000E+00,2.518453E+03,0.000000E+00,1.775513E-01,0.000000E+00,1.953401E+03,0.000000E+00,1.377144E-01,0.000000E+00,2.569580E+03,0.000000E+00,1.811487E-01,0.000000E+00,3.450059E+03,0.000000E+00,2.432254E-01,0.000000E+00,2.603975E+03,0.000000E+00,1.835809E-01,0.000000E+00,2.111310E+03,0.000000E+00,1.488444E-01,0.000000E+00,2.621547E+03,0.000000E+00,1.848126E-01,0.000000E+00,3.649355E+03,0.000000E+00,2.572761E-01
06:10:00,0.000000E+00,1.260703E+03,0.000000E+00,8.886694E-02,0.000000E+00,8.780421E+02,0.000000E+00,6.190604E-02,2.836545E+02,5.366275E+02,2.001480E-02,3.783282E-02,2.636418E+02,1.262654E+03,1.860263E-02,8.903783E-02,0.000000E+00,2.613373E+03,0.000000E+00,1.842437E-01,0.000000E+00,2.001631E+03,0.000000E+00,1.411150E-01,0.000000E+00,2.603915E+03,0.000000E+00,1.835695E-01,0.000000E+00,3.576440E+03,0.000000E+00,2.521354E-01,0.000000E+00,2.710331E+03,0.000000E+00,1.910795E-01,0.000000E+00,2.167692E+03,0.000000E+00,1.528197E-01,0.000000E+00,2.663831E+03,0.000000E+00,1.877937E-01,0.000000E+00,3.792591E+03,0.000000E+00,2.673743E-01
06:20:00,0.000000E+00,1.362780E+03,0.000000E+00,9.606236E-02,0.000000E+00,9.326973E+02,0.000000E+00,6.576028E-02,2.277077E+02,5.809895E+02,1.606716E-02,4.096113E-02,2.111818E+02,1.382696E+03,1.490104E-02,9.750400E-02,0.000000E+00,2.711258E+03,0.000000E+00,1.911453E-01,0.000000E+00,2.054296E+03,0.000000E+00,1.448286E-01,0.000000E+00,2.640838E+03,0.000000E+00,1.861729E-01,0.000000E+00,3.705216E+03,0.000000E+00,2.612145E-01,0.000000E+00,2.819293E+03,0.000000E+00,1.987621E-01,0.000000E+00,2.226847E+03,0.000000E+00,1.569907E-01,0.000000E+00,2.708538E+03,0.000000E+00,1.909459E-01,0.000000E+00,3.937699E+03,0.000000E+00,2.776047E-01
06:30:00,0.000000E+00,1.464871E+03,0.000000E+00,1.032587E-01,0.000000E+00,9.885896E+02,0.000000E+00,6.970161E-02,1.719273E+02,6.269110E+02,1.213127E-02,4.419941E-02,1.588649E+02,1.501560E+03,1.120955E-02,1.058866E-01,0.000000E+00,2.810526E+03,0.000000E+00,1.981445E-01,0.000000E+00,2.108764E+03,0.000000E+00,1.486693E-01,0.000000E+00,2.679575E+03,0.000000E+00,1.889043E-01,0.000000E+00,3.834606E+03,0.000000E+00,2.703369E-01,0.000000E+00,2.929237E+03,0.000000E+00,2.065141E-01,0.000000E+00,2.287621E+03,0.000000E+00,1.612759E-01,0.000000E+00,2.754886E+03,0.000000E+00,1.942139E-01,0.000000E+00,4.082619E+03,0.000000E+00,2.878220E-01
06:40:00,0.000000E+00,1.566961E+03,0.000000E+00,1.104551E-01,0.000000E+00,1.045619E+03,0.000000E+00,7.372308E-02,1.158820E+02,6.757324E+02,8.176690E-03,4.764209E-02,1.062422E+02,1.620535E+03,7.496478E-03,1.142764E-01,0.000000E+00,2.911029E+03,0.000000E+00,2.052310E-01,0.000000E+00,2.165028E+03,0.000000E+00,1.526368E-01,0.000000E+00,2.721244E+03,0.000000E+00,1.918425E-01,0.000000E+00,3.965502E+03,0.000000E+00,2.795657E-01,0.000000E+00,3.040287E+03,0.000000E+00,2.143441E-01,0.000000E+00,2.350310E+03,0.000000E+00,1.656963E-01,0.000000E+00,2.804587E+03,0.000000E+00,1.977183E-01,0.000000E+00,4.228934E+03,0.000000E+00,2.981378E-01
06:50:00,0.000000E+00,1.668693E+03,0.000000E+00,1.176262E-01,0.000000E+00,1.103724E+03,0.000000E+00,7.782041E-02,5.951075E+01,7.278114E+02,4.199111E-03,5.131442E-02,5.329203E+01,1.739769E+03,3.760304E-03,1.226839E-01,0.000000E+00,3.012400E+03,0.000000E+00,2.123787E-01,0.000000E+00,2.223004E+03,0.000000E+00,1.567250E-01,0.000000E+00,2.766165E+03,0.000000E+00,1.950100E-01,0.000000E+00,4.097983E+03,0.000000E+00,2.889063E-01,0.000000E+00,3.152057E+03,0.000000E+00,2.222251E-01,0.000000E+00,2.414783E+03,0.000000E+00,1.702424E-01,0.000000E+00,2.858040E+03,0.000000E+00,2.014874E-01,0.000000E+00,4.376764E+03,0.000000E+00,3.085606E-01
07:00:00,0.000000E+00,1.769749E+03,0.000000E+00,1.247496E-01,0.000000E+00,1.162794E+03,0.000000E+00,8.198566E-02,2.781241E+00,7.834990E+02,1.962461E-04,5.524112E-02,0.000000E+00,1.859142E+03,0.000000E+00,1.311007E-01,0.000000E+00,3.114301E+03,0.000000E+00,2.195640E-01,0.000000E+00,2.282570E+03,0.000000E+00,1.609252E-01,0.000000E+00,2.814475E+03,0.000000E+00,1.984166E-01,0.000000E+00,4.231830E+03,0.000000E+00,2.983433E-01,0.000000E+00,3.264178E+03,0.000000E+00,2.301308E-01,0.000000E+00,2.480918E+03,0.000000E+00,1.749058E-01,0.000000E+00,2.915543E+03,0.000000E+00,2.055421E-01,0.000000E+00,4.525859E+03,0.000000E+00,3.190726E-01
07:10:00,1.374691E+00,1.864111E+03,1.196881E-04,1.314012E-01,0.000000E+00,1.219202E+03,0.000000E+00,8.596330E-02,0.000000E+00,8.344834E+02,0.000000E+00,5.883650E-02,0.000000E+00,1.968237E+03,0.000000E+00,1.387921E-01,0.000000E+00,3.210727E+03,0.000000E+00,2.263633E-01,0.000000E+00,2.338489E+03,0.000000E+00,1.648684E-01,0.000000E+00,2.858045E+03,0.000000E+00,2.014890E-01,0.000000E+00,4.356649E+03,0.000000E+00,3.071441E-01,0.000000E+00,3.370568E+03,0.000000E+00,2.376327E-01,0.000000E+00,2.543008E+03,0.000000E+00,1.792840E-01,0.000000E+00,2.968891E+03,0.000000E+00,2.093039E-01,0.000000E+00,4.665686E+03,0.000000E+00,3.289314E-01
07:20:00,1.374691E+00,1.957296E+03,1.196881E-04,1.379699E-01,0.000000E+00,1.276146E+03,0.000000E+00,8.997869E-02,0.000000E+00,8.887046E+02,0.000000E+00,6.266008E-02,0.000000E+00,2.076513E+03,0.000000E+00,1.464247E-01,0.000000E+00,3.307127E+03,0.000000E+00,2.331608E-01,0.000000E+00,2.396054E+03,0.000000E+00,1.689278E-01,0.000000E+00,2.904687E+03,0.000000E+00,2.047782E-01,0.000000E+00,4.481459E+03,0.000000E+00,3.159441E-01,0.000000E+00,3.476745E+03,0.000000E+00,2.451195E-01,0.000000E+00,2.606737E+03,0.000000E+00,1.837779E-01,0.000000E+00,3.025919E+03,0.000000E+00,2.133253E-01,0.000000E+00,4.805346E+03,0.000000E+00,3.387784E-01
07:30:00,1.374691E+00,2.049185E+03,1.196881E-04,1.444472E-01,0.000000E+00,1.334019E+03,0.000000E+00,9.405951E-02,0.000000E+00,9.453507E+02,0.000000E+00,6.665461E-02,0.000000E+00,2.182865E+03,0.000000E+00,1.539213E-01,0.000000E+00,3.403322E+03,0.000000E+00,2.399438E-01,0.000000E+00,2.455178E+03,0.000000E+00,1.730970E-01,0.000000E+00,2.953926E+03,0.000000E+00,2.082503E-01,0.000000E+00,4.605424E+03,0.000000E+00,3.246846E-01,0.000000E+00,3.582522E+03,0.000000E+00,2.525781E-01,0.000000E+00,2.672052E+03,0.000000E+00,1.883836E-01,0.000000E+00,3.086052E+03,0.000000E+00,2.175655E-01,0.000000E+00,4.943952E+03,0.000000E+00,3.485511E-01
07:40:00,1.374691E+00,2.139461E+03,1.196881E-04,1.508108E-01,0.000000E+00,1.392759E+03,0.000000E+00,9.820153E-02,0.000000E+00,1.003896E+03,0.000000E+00,7.078296E-02,0.000000E+00,2.286326E+03,0.000000E+00,1.612138E-01,0.000000E+00,3.498985E+03,0.000000E+00,2.466894E-01,0.000000E+00,2.515813E+03,0.000000E+00,1.773728E-01,0.000000E+00,3.005272E+03,0.000000E+00,2.118710E-01,0.000000E+00,4.727428E+03,0.000000E+00,3.332867E-01,0.000000E+00,3.687504E+03,0.000000E+00,2.599807E-01,0.000000E+00,2.738885E+03,0.000000E+00,1.930963E-01,0.000000E+00,3.148698E+03,0.000000E+00,2.219830E-01,0.000000E+00,5.080205E+03,0.000000E+00,3.581579E-01
07:50:00,1.374691E+00,2.228077E+03,1.196881E-04,1.570575E-01,0.000000E+00,1.452468E+03,0.000000E+00,1.024118E-01,0.000000E+00,1.064204E+03,0.000000E+00,7.503554E-02,0.000000E+00,2.386682E+03,0.000000E+00,1.682873E-01,0.000000E+00,3.593993E+03,0.000000E+00,2.533887E-01,0.000000E+00,2.578077E+03,0.000000E+00,1.817633E-01,0.000000E+00,3.058686E+03,0.000000E+00,2.156375E-01,0.000000E+00,4.847127E+03,0.000000E+00,3.417264E-01,0.000000E+00,3.791571E+03,0.000000E+00,2.673188E-01,0.000000E+00,2.807356E+03,0.000000E+00,1.979245E-01,0.000000E+00,3.213819E+03,0.000000E+00,2.265748E-01,0.000000E+00,5.213804E+03,0.000000E+00,3.675776E-01
08:00:00,1.374691E+00,2.315464E+03,1.196881E-04,1.632175E-01,0.000000E+00,1.513780E+03,0.000000E+00,1.067350E-01,0.000000E+00,1.126394E+03,0.000000E+00,7.942074E-02,0.000000E+00,2.484647E+03,0.000000E+00,1.751923E-01,0.000000E+00,3.688609E+03,0.000000E+00,2.600604E-01,0.000000E+00,2.642635E+03,0.000000E+00,1.863155E-01,0.000000E+00,3.114480E+03,0.000000E+00,2.195717E-01,0.000000E+00,4.964973E+03,0.000000E+00,3.500353E-01,0.000000E+00,3.895039E+03,0.000000E+00,2.746146E-01,0.000000E+00,2.878122E+03,0.000000E+00,2.029144E-01,0.000000E+00,3.281697E+03,0.000000E+00,2.313610E-01,0.000000E+00,5.345348E+03,0.000000E+00,3.768523E-01
08:10:00,0.000000E+00,2.347557E+03,0.000000E+00,1.654797E-01,0.000000E+00,1.526246E+03,0.000000E+00,1.076142E-01,0.000000E+00,1.126690E+03,0.000000E+00,7.944195E-02,0.000000E+00,2.512454E+03,0.000000E+00,1.771505E-01,0.000000E+00,3.731706E+03,0.000000E+00,2.630999E-01,0.000000E+00,2.657554E+03,0.000000E+00,1.873682E-01,0.000000E+00,3.112815E+03,0.000000E+00,2.194551E-01,0.000000E+00,5.017091E+03,0.000000E+00,3.537104E-01,0.000000E+00,3.943198E+03,0.000000E+00,2.780110E-01,0.000000E+00,2.893805E+03,0.000000E+00,2.040209E-01,0.000000E+00,3.287816E+03,0.000000E+00,2.317932E-01,0.000000E+00,5.406365E+03,0.000000E+00,3.811547E-01
08:20:00,0.000000E+00,2.375110E+03,0.000000E+00,1.674220E-01,0.000000E+00,1.535130E+03,0.000000E+00,1.082399E-01,0.000000E+00,1.125398E+03,0.000000E+00,7.934986E-02,0.000000E+00,2.534412E+03,0.000000E+00,1.786951E-01,0.000000E+00,3.771038E+03,0.000000E+00,2.658732E-01,0.000000E+00,2.669169E+03,0.000000E+00,1.881870E-01,0.000000E+00,3.109708E+03,0.000000E+00,2.192362E-01,0.000000E+00,5.063615E+03,0.000000E+00,3.569903E-01,0.000000E+00,3.987840E+03,0.000000E+00,2.811587E-01,0.000000E+00,2.909081E+03,0.000000E+00,2.050980E-01,0.000000E+00,3.293392E+03,0.000000E+00,2.321864E-01,0.000000E+00,5.462054E+03,0.000000E+00,3.850808E-01
08:30:00,0.000000E+00,2.399331E+03,0.000000E+00,1.691295E-01,0.000000E+00,1.543982E+03,0.000000E+00,1.088633E-01,0.000000E+00,1.123630E+03,0.000000E+00,7.922410E-02,0.000000E+00,2.551962E+03,0.000000E+00,1.799290E-01,0.000000E+00,3.807545E+03,0.000000E+00,2.684469E-01,0.000000E+00,2.681038E+03,0.000000E+00,1.890236E-01,0.000000E+00,3.106592E+03,0.000000E+00,2.190163E-01,0.000000E+00,5.105996E+03,0.000000E+00,3.599778E-01,0.000000E+00,4.029506E+03,0.000000E+00,2.840961E-01,0.000000E+00,2.924701E+03,0.000000E+00,2.061990E-01,0.000000E+00,3.299445E+03,0.000000E+00,2.326130E-01,0.000000E+00,5.513427E+03,0.000000E+00,3.887021E-01
08:40:00,0.000000E+00,2.420603E+03,0.000000E+00,1.706290E-01,0.000000E+00,1.553188E+03,0.000000E+00,1.095116E-01,0.000000E+00,1.122254E+03,0.000000E+00,7.912602E-02,0.000000E+00,2.565892E+03,0.000000E+00,1.809081E-01,0.000000E+00,3.841534E+03,0.000000E+00,2.708428E-01,0.000000E+00,2.693533E+03,0.000000E+00,1.899041E-01,0.000000E+00,3.104109E+03,0.000000E+00,2.188410E-01,0.000000E+00,5.144824E+03,0.000000E+00,3.627143E-01,0.000000E+00,4.068323E+03,0.000000E+00,2.868323E-01,0.000000E+00,2.940927E+03,0.000000E+00,2.073426E-01,0.000000E+00,3.306384E+03,0.000000E+00,2.331018E-01,0.000000E+00,5.560830E+03,0.000000E+00,3.920431E-01
08:50:00,0.000000E+00,2.438898E+03,0.000000E+00,1.719187E-01,0.000000E+00,1.562791E+03,0.000000E+00,1.101879E-01,0.000000E+00,1.121238E+03,0.000000E+00,7.905344E-02,0.000000E+00,2.575909E+03,0.000000E+00,1.816116E-01,0.000000E+00,3.872942E+03,0.000000E+00,2.730563E-01,0.000000E+00,2.706721E+03,0.000000E+00,1.908333E-01,0.000000E+00,3.102291E+03,0.000000E+00,2.187123E-01,0.000000E+00,5.179807E+03,0.000000E+00,3.651794E-01,0.000000E+00,4.104151E+03,0.000000E+00,2.893573E-01,0.000000E+00,2.957699E+03,0.000000E+00,2.085247E-01,0.000000E+00,3.314083E+03,0.000000E+00,2.336441E-01,0.000000E+00,5.603769E+03,0.000000E+00,3.950689E-01
09:00:00,0.000000E+00,2.453614E+03,0.000000E+00,1.729561E-01,0.000000E+00,1.572219E+03,0.000000E+00,1.108520E-01,0.000000E+00,1.120016E+03,0.000000E+00,7.896638E-02,0.000000E+00,2.580854E+03,0.000000E+00,1.819578E-01,0.000000E+00,3.901228E+03,0.000000E+00,2.750496E-01,0.000000E+00,2.719992E+03,0.000000E+00,1.917684E-01,0.000000E+00,3.100677E+03,0.000000E+00,2.185980E-01,0.000000E+00,5.209877E+03,0.000000E+00,3.672978E-01,0.000000E+00,4.136364E+03,0.000000E+00,2.916274E-01,0.000000E+00,2.974380E+03,0.000000E+00,2.097001E-01,0.000000E+00,3.321871E+03,0.000000E+00,2.341926E-01,0.000000E+00,5.640946E+03,0.000000E+00,3.976883E-01
09:10:00,0.000000E+00,2.475680E+03,0.000000E+00,1.745115E-01,0.000000E+00,1.592199E+03,0.000000E+00,1.122601E-01,0.000000E+00,1.134546E+03,0.000000E+00,7.999005E-02,0.000000E+00,2.599884E+03,0.000000E+00,1.832974E-01,0.000000E+00,3.937172E+03,0.000000E+00,2.775827E-01,0.000000E+00,2.744060E+03,0.000000E+00,1.934646E-01,0.000000E+00,3.115006E+03,0.000000E+00,2.196076E-01,0.000000E+00,5.253827E+03,0.000000E+00,3.703948E-01,0.000000E+00,4.175827E+03,0.000000E+00,2.944086E-01,0.000000E+00,3.001923E+03,0.000000E+00,2.116413E-01,0.000000E+00,3.345652E+03,0.000000E+00,2.358685E-01,0.000000E+00,5.691466E+03,0.000000E+00,4.012483E-01
09:20:00,0.000000E+00,2.493787E+03,0.000000E+00,1.757879E-01,0.000000E+00,1.611897E+03,0.000000E+00,1.136484E-01,0.000000E+00,1.148739E+03,0.000000E+00,8.099023E-02,0.000000E+00,2.612627E+03,0.000000E+00,1.841942E-01,0.000000E+00,3.969507E+03,0.000000E+00,2.798614E-01,0.000000E+00,2.768081E+03,0.000000E+00,1.951576E-01,0.000000E+00,3.129443E+03,0.000000E+00,2.206249E-01,0.000000E+00,5.291546E+03,0.000000E+00,3.730525E-01,0.000000E+00,4.211124E+03,0.000000E+00,2.968961E-01,0.000000E+00,3.029232E+03,0.000000E+00,2.135662E-01,0.000000E+00,3.369324E+03,0.000000E+00,2.375368E-01,0.000000E+00,5.735136E+03,0.000000E+00,4.043254E-01
09:30:00,0.000000E+00,2.507583E+03,0.000000E+00,1.767604E-01,0.000000E+00,1.631202E+03,0.000000E+00,1.150092E-01,0.000000E+00,1.162635E+03,0.000000E+00,8.196955E-02,0.000000E+00,2.618492E+03,0.000000E+00,1.846063E-01,0.000000E+00,3.997841E+03,0.000000E+00,2.818583E-01,0.000000E+00,2.791898E+03,0.000000E+00,1.968363E-01,0.000000E+00,3.143895E+03,0.000000E+00,2.216434E-01,0.000000E+00,5.322230E+03,0.000000E+00,3.752145E-01,0.000000E+00,4.241852E+03,0.000000E+00,2.990617E-01,0.000000E+00,3.056252E+03,0.000000E+00,2.154707E-01,0.000000E+00,3.392809E+03,0.000000E+00,2.391920E-01,0.000000E+00,5.771212E+03,0.000000E+00,4.068674E-01
09:40:00,0.000000E+00,2.516679E+03,0.000000E+00,1.774016E-01,0.000000E+00,1.650081E+03,0.000000E+00,1.163399E-01,0.000000E+00,1.176144E+03,0.000000E+00,8.292157E-02,0.000000E+00,2.616812E+03,0.000000E+00,1.844867E-01,0.000000E+00,4.021740E+03,0.000000E+00,2.835426E-01,0.000000E+00,2.815455E+03,0.000000E+00,1.984967E-01,0.000000E+00,3.158289E+03,0.000000E+00,2.226578E-01,0.000000E+00,5.345056E+03,0.000000E+00,3.768226E-01,0.000000E+00,4.267548E+03,0.000000E+00,3.008727E-01,0.000000E+00,3.082931E+03,0.000000E+00,2.173513E-01,0.000000E+00,3.416043E+03,0.000000E+00,2.408296E-01,0.000000E+00,5.798872E+03,0.000000E+00,4.088162E-01
09:50:00,0.000000E+00,2.520643E+03,0.000000E+00,1.776810E-01,0.000000E+00,1.668518E+03,0.000000E+00,1.176395E-01,0.000000E+00,1.189251E+03,0.000000E+00,8.384526E-02,0.000000E+00,2.606927E+03,0.000000E+00,1.837886E-01,0.000000E+00,4.040728E+03,0.000000E+00,2.848809E-01,0.000000E+00,2.838709E+03,0.000000E+00,2.001359E-01,0.000000E+00,3.172579E+03,0.000000E+00,2.236649E-01,0.000000E+00,5.359178E+03,0.000000E+00,3.778173E-01,0.000000E+00,4.287706E+03,0.000000E+00,3.022934E-01,0.000000E+00,3.109231E+03,0.000000E+00,2.192052E-01,0.000000E+00,3.438977E+03,0.000000E+00,2.424461E-01,0.000000E+00,5.817228E+03,0.000000E+00,4.101093E-01
10:00:00,0.000000E+00,2.518378E+03,0.000000E+00,1.775214E-01,0.000000E+00,1.686893E+03,0.000000E+00,1.189347E-01,0.000000E+00,1.203312E+03,0.000000E+00,8.483621E-02,0.000000E+00,2.587735E+03,0.000000E+00,1.824346E-01,0.000000E+00,4.053786E+03,0.000000E+00,2.858011E-01,0.000000E+00,2.862125E+03,0.000000E+00,2.017864E-01,0.000000E+00,3.187911E+03,0.000000E+00,2.247455E-01,0.000000E+00,5.363338E+03,0.000000E+00,3.781098E-01,0.000000E+00,4.301081E+03,0.000000E+00,3.032360E-01,0.000000E+00,3.135847E+03,0.000000E+00,2.210814E-01,0.000000E+00,3.463260E+03,0.000000E+00,2.441577E-01,0.000000E+00,5.824748E+03,0.000000E+00,4.106386E-01
10:10:00,0.000000E+00,2.518374E+03,0.000000E+00,1.775211E-01,0.000000E+00,1.713026E+03,0.000000E+00,1.207770E-01,0.000000E+00,1.227829E+03,0.000000E+00,8.656437E-02,0.000000E+00,2.571446E+03,0.000000E+00,1.812853E-01,0.000000E+00,4.068869E+03,0.000000E+00,2.868641E-01,0.000000E+00,2.893523E+03,0.000000E+00,2.039998E-01,0.000000E+00,3.213560E+03,0.000000E+00,2.265536E-01,0.000000E+00,5.368944E+03,0.000000E+00,3.785043E-01,0.000000E+00,4.316205E+03,0.000000E+00,3.043018E-01,0.000000E+00,3.170730E+03,0.000000E+00,2.235405E-01,0.000000E+00,3.498135E+03,0.000000E+00,2.466161E-01,0.000000E+00,5.833450E+03,0.000000E+00,4.112514E-01
10:20:00,0.000000E+00,2.512357E+03,0.000000E+00,1.770970E-01,0.000000E+00,1.739206E+03,0.000000E+00,1.226226E-01,0.000000E+00,1.252353E+03,0.000000E+00,8.829317E-02,0.000000E+00,2.546288E+03,0.000000E+00,1.795110E-01,0.000000E+00,4.077963E+03,0.000000E+00,2.875049E-01,0.000000E+00,2.925154E+03,0.000000E+00,2.062297E-01,0.000000E+00,3.239535E+03,0.000000E+00,2.283846E-01,0.000000E+00,5.364408E+03,0.000000E+00,3.781839E-01,0.000000E+00,4.324594E+03,0.000000E+00,3.048929E-01,0.000000E+00,3.205432E+03,0.000000E+00,2.259870E-01,0.000000E+00,3.533025E+03,0.000000E+00,2.490757E-01,0.000000E+00,5.830754E+03,0.000000E+00,4.110607E-01
